pack_id,pack_name,pack_round_type,pack_sort_order,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path
disney-260215,Disney Musicals,general,9999,disney-260215-052,general,mcq,"In The Little Mermaid (1989), what is Ariel’s father’s name?",Triton,Poseidon,Neptune,Ariel doesn’t have a father,0,null,null,Ariel’s father is King Triton.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-053,general,mcq,Which Disney film features the song Under the Sea?,Moana,The Little Mermaid,The Princess and the Frog,Finding Nemo,1,null,null,"""Under the Sea"" appears in The Little Mermaid.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-054,general,mcq,"In Aladdin (1992), what is the name of Aladdin’s monkey?",Abu,Rajah,Iago,Pascal,0,null,null,Aladdin’s monkey companion is Abu.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-055,general,mcq,"In The Lion King (1994), who voices Scar?",Jeremy Irons,Rowan Atkinson,James Earl Jones,Nathan Lane,0,null,null,Scar is voiced by Jeremy Irons in the 1994 film.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-056,general,mcq,Which Disney stage musical is set in the African savannah and features elaborate animal puppetry?,Newsies,The Lion King,Aida,Frozen,1,null,null,The Lion King stage musical is known for its puppetry and masks.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-057,general,mcq,"In Frozen (2013), what is Anna’s sister called?",Elsa,Iduna,Kristoff,Sven,0,null,null,Anna’s sister is Elsa.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-058,general,mcq,Which film features the song I See the Light?,Tangled,Encanto,Cinderella (1950),Brave,0,null,null,"""I See the Light"" is from Tangled.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-059,general,mcq,"In The Princess and the Frog (2009), what is Tiana’s dream?",To run her own restaurant,To become a singer,To be a princess at court,To travel the world,0,null,null,Tiana’s goal is to open her own restaurant.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-060,general,mcq,Which Disney film features the song Friends on the Other Side?,Hercules,The Princess and the Frog,Coco,The Hunchback of Notre Dame,1,null,null,"Dr Facilier sings ""Friends on the Other Side"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-061,general,mcq,"In Hercules (1997), who sings the hero ballad Go the Distance?",Hercules,Megara,Phil,The Muses,0,null,null,"Hercules sings ""Go the Distance"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-062,general,mcq,"In Mulan (1998), what name does Mulan use while disguised in the army?",Ping,Shang,Li,Mei,0,null,null,Mulan uses the name Ping.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-063,general,mcq,Which Disney film features the villain song Hellfire?,The Hunchback of Notre Dame,Sleeping Beauty,Beauty and the Beast,Tangled,0,null,null,"""Hellfire"" is sung by Frollo in The Hunchback of Notre Dame.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-064,general,mcq,"In The Hunchback of Notre Dame (Disney), what is the name of the bell-ringer?",Quasimodo,Phoebus,Clopin,Frollo,0,null,null,The bell-ringer is Quasimodo.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-065,general,mcq,Which stage musical features the songs King of New York and Seize the Day?,Newsies,Tarzan,Aladdin,Mary Poppins,0,null,null,Both songs are from Newsies.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-066,general,mcq,"In Newsies, what is the name of the female reporter who becomes close to Jack?",Katherine Plumber,Sarah Jacobs,Ellen Morgan,Mary Flynn,0,null,null,Katherine Plumber is the reporter in Newsies.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-067,general,mcq,Which Disney stage musical has a show-stopping production number called Friend Like Me?,The Lion King,Aladdin,Frozen,Beauty and the Beast,1,null,null,"""Friend Like Me"" is a key number in Aladdin.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-068,general,mcq,"In Aladdin (stage), which song was restored from an early concept as a solo for Aladdin?",Proud of Your Boy,One Jump Ahead,Arabian Nights,A Whole New World,0,null,null,"The stage musical includes ""Proud of Your Boy"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-069,general,mcq,"In Beauty and the Beast (stage), which character sings Gaston with Gaston?",Lumière,LeFou,Maurice,Cogsworth,1,null,null,"LeFou joins Gaston in ""Gaston"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-070,general,mcq,"In The Lion King (stage), which character sings He Lives in You?",Rafiki,Nala,Simba,Zazu,0,null,null,"Rafiki leads ""He Lives in You"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-071,general,mcq,Which Disney film features the song Reflection?,Mulan,Pocahontas,Moana,Encanto,0,null,null,"""Reflection"" is from Mulan.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-072,general,mcq,Which Disney film features the song Surface Pressure?,Encanto,Frozen,Coco,Tangled,0,null,null,"""Surface Pressure"" is from Encanto.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-073,general,mcq,"In Encanto, what is the family surname?",Madrigal,Mirabel,Montoya,Marquez,0,null,null,The family surname is Madrigal.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-074,general,mcq,"In Coco (2017), what is the name of the Land of the Dead musician Miguel idolises?",Ernesto de la Cruz,Héctor Rivera,Jorge Castillo,Carlos Santana,0,null,null,Miguel idolises Ernesto de la Cruz.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-075,general,mcq,Which Disney film features the song Remember Me?,Coco,Moana,Soul,Up,0,null,null,"""Remember Me"" is from Coco.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-076,general,mcq,"In Moana, what is the name of the demigod who joins Moana?",Maui,Hercules,Merlin,Kuzco,0,null,null,Moana teams up with Maui.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-077,general,mcq,Which Disney film features the song You’re Welcome?,Moana,Aladdin,Hercules,The Lion King,0,null,null,"Maui sings ""You’re Welcome"" in Moana.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-078,general,mcq,"In The Little Mermaid, what is the name of Ariel’s fish friend?",Flounder,Sebastian,Scuttle,Max,0,null,null,Ariel’s fish friend is Flounder.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-079,general,mcq,"In The Little Mermaid, what is the name of the crab who serves King Triton?",Sebastian,Scuttle,Flotsam,Jetsam,0,null,null,Sebastian is King Triton’s court composer.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-080,general,mcq,"In Tangled, what is Rapunzel’s chameleon called?",Pascal,Maximus,Archimedes,Louis,0,null,null,Rapunzel’s chameleon is Pascal.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-081,general,mcq,"In Tangled, what is the name of Flynn Rider’s horse?",Maximus,Khan,Phillipe,Angus,0,null,null,The horse is Maximus.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-082,general,mcq,Which Disney film features the song At Last I See the Light?,Tangled,The Princess and the Frog,Frozen,Brave,0,null,null,The duet is from Tangled.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-083,general,mcq,"In The Lion King, what is the name of Simba’s mother?",Sarabi,Shenzi,Sarafina,Nala,0,null,null,Simba’s mother is Sarabi.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-084,general,mcq,"In The Lion King, what is the name of Nala’s mother?",Sarafina,Sarabi,Zira,Kiara,0,null,null,Nala’s mother is Sarafina.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-085,general,mcq,Which Disney film features the song Be Prepared?,The Lion King,Hercules,Aladdin,Pocahontas,0,null,null,"Scar sings ""Be Prepared"" in The Lion King.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-086,general,mcq,"In Pocahontas (1995), which character sings Colours of the Wind?",Pocahontas,John Smith,Governor Ratcliffe,Grandmother Willow,0,null,null,"Pocahontas sings ""Colours of the Wind"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-087,general,mcq,Which Disney film features the song Once Upon a Dream?,Sleeping Beauty,Cinderella (1950),Snow White,Tangled,0,null,null,"""Once Upon a Dream"" is from Sleeping Beauty.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-088,general,mcq,Which Disney film features the song Bibbidi-Bobbidi-Boo?,Cinderella (1950),Sleeping Beauty,Beauty and the Beast,Frozen,0,null,null,The Fairy Godmother sings it in Cinderella.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-089,general,mcq,"In Mary Poppins (1964), which song is sung with the line about a spoonful of sugar?",A Spoonful of Sugar,Feed the Birds,Supercalifragilisticexpialidocious,Chim Chim Cher-ee,0,null,null,"The song is ""A Spoonful of Sugar"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-090,general,mcq,Mary Poppins Returns (2018) features songs by which duo?,Lin-Manuel Miranda and Alan Menken,Marc Shaiman and Scott Wittman,Kristen Anderson-Lopez and Robert Lopez,Benj Pasek and Justin Paul,1,null,null,The sequel’s songs are by Marc Shaiman and Scott Wittman.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-091,general,mcq,Which Disney stage musical is based on the 2003 film about a family switching bodies?,Freaky Friday,High School Musical,Camp Rock,Descendants,0,null,null,Disney’s stage musical Freaky Friday is based on the 2003 film.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-092,general,mcq,"In Freaky Friday (stage), what is the surname of the central mother and daughter?",Coleman,Madrigal,Hansen,Morris,0,null,null,Ellie and Katherine Coleman are the central pair in Freaky Friday.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-093,general,mcq,Which Disney Channel film introduced the song This Is Me?,Camp Rock,High School Musical,Descendants,Teen Beach Movie,0,null,null,"""This Is Me"" appears in Camp Rock.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-094,general,mcq,Which Disney Channel film introduced the song We’re All in This Together?,High School Musical,Camp Rock,Descendants,Halloweentown,0,null,null,The song is from High School Musical.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-095,general,mcq,"In High School Musical, what is the name of the school?",East High School,West High School,North Ridge High,Bayview High,0,null,null,The film is set at East High School.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-096,general,mcq,"In High School Musical, what sport does Troy play?",Basketball,Football,Baseball,Ice hockey,0,null,null,Troy Bolton plays basketball.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-097,general,mcq,Which Disney film features the song You’ve Got a Friend in Me?,Toy Story,Coco,Cars,"Monsters, Inc.",0,null,null,"""You’ve Got a Friend in Me"" is from Toy Story.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-098,general,mcq,"In Toy Story, who sings You’ve Got a Friend in Me?",Randy Newman,Phil Collins,Danny Elfman,Elton John,0,null,null,Randy Newman performs the song.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-099,general,mcq,Which Disney film features the song If I Didn’t Have You?,"Monsters, Inc.",Toy Story,Finding Nemo,Up,0,null,null,"The song appears in Monsters, Inc.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-100,general,mcq,Which Disney film features the song You’ll Be in My Heart?,Tarzan,The Lion King,Mulan,Hercules,0,null,null,Phil Collins wrote and performed it for Tarzan.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-101,general,mcq,"In Tarzan (stage), who wrote both music and lyrics?",Phil Collins,Alan Menken,Elton John,Randy Newman,0,null,null,Phil Collins wrote the score for the stage version.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-102,general,mcq,"In The Lion King (stage), who directed the original Broadway production?",Julie Taymor,Susan Stroman,Casey Nicholaw,Bartlett Sher,0,null,null,Julie Taymor directed the original Broadway production.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-103,general,mcq,Which Disney stage musical features the song Shadowland?,The Lion King,Frozen,Aladdin,Beauty and the Beast,0,null,null,"""Shadowland"" appears in the stage version of The Lion King.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-104,general,mcq,"In Frozen (stage), which song is an Act 2 solo for Elsa written for the musical rather than the film?",Monster,Let It Go,For the First Time in Forever,Do You Want to Build a Snowman?,0,null,null,"""Monster"" was written for the stage musical.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-105,general,mcq,"In Aladdin (stage), which character sings the comedy song Babkak, Omar, Aladdin, Kassim?",The Genie,Aladdin,The three friends,Jafar,2,null,null,Aladdin’s friends sing that number with him.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-106,general,mcq,Which Disney stage musical includes a song called Made of Stone?,The Hunchback of Notre Dame,Aida,Beauty and the Beast,Newsies,0,null,null,"""Made of Stone"" is from The Hunchback of Notre Dame stage version.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-107,general,mcq,"In The Hunchback of Notre Dame (stage), which role sings Out There?",Quasimodo,Phoebus,Clopin,Frollo,0,null,null,"Quasimodo sings ""Out There"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-108,general,mcq,Which Disney stage musical is set in Paris and centres on Notre Dame Cathedral?,Aida,The Hunchback of Notre Dame,Beauty and the Beast,The Lion King,1,null,null,The stage show is The Hunchback of Notre Dame.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-109,general,mcq,"In Aida (stage), who wrote the lyrics?",Tim Rice,Stephen Schwartz,Howard Ashman,David Zippel,0,null,null,Tim Rice wrote the lyrics for Aida.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-110,general,mcq,"In Aida (stage), what is the name of the Egyptian captain who loves Aida?",Radames,Ramses,Phoebus,Shang,0,null,null,The captain is Radames.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-111,general,mcq,Which Disney film features the song Circle of Life?,The Lion King,Tarzan,Hercules,Frozen,0,null,null,The opening song is from The Lion King.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-112,general,mcq,Which Disney film features the song Can You Feel the Love Tonight?,The Lion King,Beauty and the Beast,Aladdin,Pocahontas,0,null,null,It is from The Lion King.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-113,general,mcq,"In Beauty and the Beast, which character sings Gaston?",Gaston,LeFou,Maurice,Lumière,0,null,null,Gaston leads his own villain song.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-114,general,mcq,"In Beauty and the Beast, what is the name of Belle’s father?",Maurice,Phillipe,Henri,Georges,0,null,null,Belle’s father is Maurice.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-115,general,mcq,Which Disney film features the song Beauty and the Beast?,Beauty and the Beast,Cinderella (1950),Frozen,Tangled,0,null,null,The title song is from Beauty and the Beast.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-116,general,mcq,"In The Little Mermaid, what is the name of Ursula’s eels?",Flotsam and Jetsam,Pain and Panic,Timon and Pumbaa,Sven and Olaf,0,null,null,Ursula’s eels are Flotsam and Jetsam.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-117,general,mcq,Which Disney film features the song Poor Unfortunate Souls?,The Little Mermaid,The Princess and the Frog,Beauty and the Beast,Moana,0,null,null,Ursula sings it in The Little Mermaid.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-118,general,mcq,"In Frozen, who voices Anna?",Kristen Bell,Idina Menzel,Evan Rachel Wood,Mandy Moore,0,null,null,Anna is voiced by Kristen Bell.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-119,general,mcq,"In Frozen, who voices Kristoff?",Jonathan Groff,Josh Gad,Idina Menzel,Zachary Levi,0,null,null,Kristoff is voiced by Jonathan Groff.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-120,general,mcq,Which Disney film features the song Love Is an Open Door?,Frozen,Tangled,Moana,Encanto,0,null,null,The duet is from Frozen.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-121,general,mcq,"In The Princess and the Frog, what is the name of the prince?",Naveen,Eric,Phillip,Adam,0,null,null,The prince is Naveen.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-122,general,mcq,"In The Princess and the Frog, what is the name of the alligator who loves jazz?",Louis,Ray,Pascal,Sebastian,0,null,null,Louis is the trumpet-playing alligator.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-123,general,mcq,Which Disney film features the song Almost There?,The Princess and the Frog,Moana,Frozen,Cinderella (1950),0,null,null,Tiana sings it in The Princess and the Frog.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-124,general,mcq,Which Disney film features the song Dig a Little Deeper?,The Princess and the Frog,Hercules,Mulan,Tangled,0,null,null,Mama Odie sings it in The Princess and the Frog.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-125,general,mcq,Which Disney film features the song Let It Go?,Frozen,Moana,Encanto,Tangled,0,null,null,Elsa sings it in Frozen.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-126,general,mcq,Which Disney film features the song How Far I’ll Go?,Moana,Mulan,Pocahontas,The Little Mermaid,0,null,null,Moana sings it in Moana.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-127,general,mcq,Which Disney film features the song You Can Fly?,Peter Pan,Dumbo,Pinocchio,Bambi,0,null,null,The song is from Peter Pan.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-128,general,mcq,Which Disney film features the song When You Wish Upon a Star?,Pinocchio,Cinderella (1950),Snow White,Sleeping Beauty,0,null,null,The song is from Pinocchio.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-129,general,mcq,Which Disney film features the song Heigh-Ho?,Snow White and the Seven Dwarfs,Cinderella (1950),The Little Mermaid,Beauty and the Beast,0,null,null,The dwarfs sing it in Snow White.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-130,general,mcq,Which Disney film features the song Be Our Guest?,Beauty and the Beast,The Little Mermaid,Aladdin,Hercules,0,null,null,Lumière sings it in Beauty and the Beast.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-131,general,mcq,"In Beauty and the Beast, who voices the Beast?",Robby Benson,Richard White,Scott Weinger,Tony Jay,0,null,null,The Beast is voiced by Robby Benson.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-132,general,mcq,"In Aladdin (1992), who voices the Genie?",Robin Williams,Eddie Murphy,Billy Crystal,John Goodman,0,null,null,The Genie is voiced by Robin Williams.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-133,general,mcq,"In The Little Mermaid (1989), who voices Ariel?",Jodi Benson,Paige O’Hara,Lea Salonga,Ming-Na Wen,0,null,null,Ariel is voiced by Jodi Benson.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-134,general,mcq,"In The Lion King (1994), who voices Mufasa?",James Earl Jones,Keith David,Patrick Stewart,Liam Neeson,0,null,null,Mufasa is voiced by James Earl Jones.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-135,general,mcq,"In Mulan (1998), who provides Mulan’s singing voice?",Lea Salonga,Idina Menzel,Jodi Benson,Auliʻi Cravalho,0,null,null,Lea Salonga provides Mulan’s singing voice.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-136,general,mcq,Which Disney film features the song Go the Distance?,Hercules,Tarzan,The Lion King,Moana,0,null,null,The hero ballad is from Hercules.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-137,general,mcq,Which Disney film features the song Zero to Hero?,Hercules,Aladdin,Mulan,Frozen,0,null,null,The song is from Hercules.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-138,general,mcq,"In Hercules, who are the gospel-style narrators who sing several numbers?",The Muses,The Fates,The Graces,The Sirens,0,null,null,The Muses narrate and sing throughout Hercules.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-139,general,mcq,Which Disney film features the song A Whole New World?,Aladdin,The Little Mermaid,Beauty and the Beast,The Lion King,0,null,null,The duet is from Aladdin.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-140,general,mcq,Which Disney film features the song One Jump Ahead?,Aladdin,Hercules,Mulan,Tangled,0,null,null,"Aladdin sings ""One Jump Ahead"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-141,general,mcq,Which Disney stage musical features the song Let the Sun Shine On?,Frozen,Aladdin,The Lion King,Beauty and the Beast,0,null,null,"The stage score for Frozen includes ""Let the Sun Shine On"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-142,general,mcq,Which Disney stage musical features the song Hygge?,Frozen,Beauty and the Beast,Aladdin,Newsies,0,null,null,"Frozen (stage) includes a comic number titled ""Hygge"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-143,general,mcq,Which Disney stage musical includes the song If Only?,The Little Mermaid,Aladdin,The Lion King,Newsies,1,null,null,"Aladdin (stage) uses a quartet called ""If Only"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-144,general,mcq,Which Disney stage musical includes the song These Palace Walls?,Aladdin,Frozen,Aida,Beauty and the Beast,0,null,null,"Jasmine sings ""These Palace Walls"" in Aladdin (stage).",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-145,general,mcq,Which Disney stage musical includes the song Home (from the stage score)?,Beauty and the Beast,Frozen,The Lion King,Newsies,0,null,null,"Belle sings ""Home"" in Beauty and the Beast (stage).",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-146,general,mcq,"In Beauty and the Beast (stage), which song is a trio for the enchanted objects about showing hospitality?",Be Our Guest,Human Again,Gaston,Belle (Reprise),0,null,null,"""Be Our Guest"" is the hospitality showpiece.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-147,general,mcq,"In The Little Mermaid (stage), which character sings Sweet Child?",Ursula,King Triton,Sebastian,Ariel,1,null,null,"King Triton sings ""Sweet Child"" in the stage musical.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-148,general,mcq,"In The Little Mermaid (stage), which song is a trio led by Ursula to persuade Ariel?",Poor Unfortunate Souls,Daddy’s Little Angel,She’s in Love,Kiss the Girl,1,null,null,"Ursula leads ""Daddy’s Little Angel"" in the stage version.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-149,general,mcq,"In Newsies (stage), what is the name of Jack’s best friend?",Crutchie,Davey,Les,Spot,0,null,null,Jack’s closest friend is Crutchie.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-150,general,mcq,"In Newsies (stage), which character is the smart newsie who writes and reads well?",Davey,Crutchie,Racetrack,Mush,0,null,null,Davey is the educated newsie who joins the boys.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-151,general,mcq,"In Newsies, what is the name of Davey’s younger brother?",Les,Spot,Mush,Romeo,0,null,null,Davey’s younger brother is Les.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-152,general,mcq,"In Newsies, which newspaper owner is the main antagonist?",Joseph Pulitzer,William Randolph Hearst,Charles Foster Kane,P. T. Barnum,0,null,null,Pulitzer is the powerful newspaper owner in Newsies.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-153,general,mcq,Which Disney stage musical includes the number King of New York?,Newsies,Aladdin,Frozen,The Lion King,0,null,null,The song is from Newsies.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-154,general,mcq,"In The Lion King (stage), what are the names of the three hyenas?","Shenzi, Banzai, Ed","Flotsam, Jetsam, Scuttle","Pain, Panic, Pegasus","Timon, Pumbaa, Zazu",0,null,null,"The hyenas are Shenzi, Banzai, and Ed.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-155,general,mcq,Which Disney film features the song Hakuna Matata?,The Lion King,Aladdin,Tarzan,Hercules,0,null,null,Timon and Pumbaa sing it in The Lion King.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-156,general,mcq,Which Disney film features the song I Just Can’t Wait to Be King?,The Lion King,Moana,Mulan,Frozen,0,null,null,It is from The Lion King.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-157,general,mcq,Which Disney film features the song Kiss the Girl?,The Little Mermaid,Beauty and the Beast,Aladdin,Tangled,0,null,null,Sebastian sings it in The Little Mermaid.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-158,general,mcq,"In The Little Mermaid, who sings Kiss the Girl?",Sebastian,Ariel,Eric,Scuttle,0,null,null,Sebastian leads the romantic number.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-159,general,mcq,Which Disney film features the song Arabian Nights?,Aladdin,Hercules,Mulan,Moana,0,null,null,The opening song is from Aladdin.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-160,general,mcq,"In Aladdin (1992), who is Princess Jasmine’s pet?",Rajah,Abu,Iago,Pascal,0,null,null,Jasmine’s pet tiger is Rajah.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-161,general,mcq,Which Disney film features the song You’ve Got a Friend in Me?,Toy Story,"Monsters, Inc.",Coco,Up,0,null,null,The song appears in Toy Story.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-162,general,mcq,Which Disney film features the song Life Is a Highway?,Cars,Toy Story,Coco,Finding Nemo,0,null,null,The song appears in Cars.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-163,general,mcq,Which Disney film features the song Le Festin?,Ratatouille,Up,Toy Story,Cars,0,null,null,The song appears in Ratatouille.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-164,general,mcq,"In Ratatouille, what is the rat’s name?",Remy,Emile,Gusteau,Linguini,0,null,null,The main rat is Remy.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-165,general,mcq,"In The Incredibles, which composer wrote the score?",Michael Giacchino,Hans Zimmer,John Williams,Alan Menken,0,null,null,Michael Giacchino composed the score.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-166,general,mcq,"Which Disney film features the song You’ve Got a Friend in Me, performed by Randy Newman?",Toy Story,"Monsters, Inc.",Cars,Up,0,null,null,Randy Newman performs it for Toy Story.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-167,general,mcq,Which Disney film features the song Remember Me?,Coco,Encanto,Moana,Frozen,0,null,null,It is from Coco.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-168,general,mcq,"In Encanto, which character’s gift is super strength?",Luisa,Isabela,Bruno,Pepa,0,null,null,Luisa has super strength.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-169,general,mcq,"In Encanto, which character can control the weather with emotions?",Pepa,Julieta,Isabela,Camilo,0,null,null,Pepa’s emotions affect the weather.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-170,general,mcq,"In Encanto, which character can shape-shift?",Camilo,Bruno,Antonio,Félix,0,null,null,Camilo can shape-shift.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-171,general,mcq,Which Disney film features the song We Don’t Talk About Bruno?,Encanto,Coco,Frozen,Moana,0,null,null,The ensemble song is from Encanto.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-172,general,mcq,Which Disney film features the song Into the Unknown?,Frozen II,Frozen,Tangled,Moana,0,null,null,Elsa sings it in Frozen II.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-173,general,mcq,Which Disney film features the song Show Yourself?,Frozen II,Frozen,The Little Mermaid,Encanto,0,null,null,Elsa sings it in Frozen II.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-174,general,mcq,"In Frozen II, what is the name of the water spirit?",Nokk,Bruni,Gale,Kaya,0,null,null,The water spirit is the Nokk.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-175,general,mcq,"In Frozen II, what is the name of the fire spirit?",Bruni,Nokk,Gale,Earth Giants,0,null,null,The fire spirit is Bruni.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-176,general,mcq,"Which Disney film features the song Let It Go, sung by Elsa?",Frozen,Frozen II,Encanto,Moana,0,null,null,It is from Frozen.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-177,general,mcq,Which Disney film features the song You’ll Be in My Heart?,Tarzan,The Lion King,Hercules,Aladdin,0,null,null,It is from Tarzan.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-178,general,mcq,Which Disney film features the song Strangers Like Me?,Tarzan,Mulan,Hercules,Moana,0,null,null,It is from Tarzan.,null,null
